2.669827304	2.631249598	2.47396528	1.935920572	1.341350182	1.081731053	1.012414633	1.012477387	1.002475683	1.018798507	1.719618683	2.022459006	1.149062489	1.013042592	1.007817488	1.005192725	1.003708532	1.002475683	1.002475683	1.002475683	1.030912262	1.013902493	1.003153724	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.011131517	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.039338332	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.003027955	1.002475683	1.002475683	1.008407632	1.010135924	1.006461496	1.002475683	1.002942859	1.011614786	1.010460133	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.011680712	1.009379096	1.010934268	1.003584509	1.010467999	1.003877085	1.00457074	1.01562456	1.003803053	1.08472506	1.0638068	1.039989879	1.011238625	1.005549043	1.009191448	1.006433409	1.002475683	1.002475683	1.002475683	1.004563481	1.003023766	1.002475683	1.006362544	1.002475683	1.005061889	1.019198618	1.021117779	1.024983331	1.00627634	1.002475683	1.002475683	1.003278696	1.003104687	1.013665391	1.02696444	1.0139696	1.028210701	1.018755377	1.01441857	1.018581247	1.013841087	1.016245369
2.631249598	2.669827304	2.633398588	2.465796439	1.970091638	1.368970641	1.058551348	1.052022518	1.002475683	1.014807841	1.573746224	2.085313623	1.592364599	1.069621822	1.036470774	1.019647615	1.014377119	1.002475683	1.002475683	1.002475683	1.032716219	1.046185681	1.003800853	1.007637292	1.006769721	1.004611655	1.002475683	1.002475683	1.008835928	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.021722472	1.002475683	1.004297313	1.004987673	1.007396608	1.005752629	1.002475683	1.002475683	1.002475683	1.002475683	1.006081116	1.012380803	1.002475683	1.002475683	1.002475683	1.004263296	1.003203873	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.004357247	1.003173592	1.003087041	1.002475683	1.00548009	1.002528171	1.002475683	1.008700823	1.002475683	1.041913556	1.032162569	1.019212164	1.004587865	1.002475683	1.004418427	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002518819	1.002475683	1.002475683	1.010884291	1.012085156	1.015282582	1.003584184	1.002475683	1.002475683	1.002475683	1.002475683	1.008196638	1.016307131	1.006903219	1.00958715	1.007312036	1.00903107	1.016668102	1.010826894	1.008110225
2.47396528	2.633398588	2.669827304	2.634953823	2.429528421	1.86641657	1.166742502	1.126554713	1.002475683	1.010351412	1.327277114	1.847519653	1.915825357	1.138551565	1.066524581	1.031161062	1.022015948	1.002475683	1.002475683	1.002475683	1.022506488	1.088493226	1.003427202	1.014791658	1.011028695	1.005112293	1.002475683	1.002475683	1.003889892	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.006872144	1.002475683	1.012815724	1.012805288	1.014535845	1.010355776	1.002475683	1.002475683	1.002475683	1.002475683	1.003372403	1.007866146	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002629941	1.002475683	1.002475683	1.003923232	1.002475683	1.015578606	1.013205255	1.008766683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.005090477	1.005983293	1.007071579	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.003312217	1.006184526	1.002960376	1.003666598	1.002779592	1.003538538	1.008123128	1.005784479	1.003296353
1.935920572	2.465796439	2.634953823	2.669827304	2.623511063	2.368025615	1.392010813	1.29735453	1.002475683	1.00593246	1.073286972	1.270168378	2.121466691	1.294520981	1.135592951	1.046488164	1.027491299	1.002475683	1.002475683	1.002475683	1.014969951	1.185889015	1.002475683	1.042693577	1.026026431	1.008844698	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.031352746	1.023942276	1.022074689	1.014786614	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.003400827	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.004341322	1.003887454	1.003045929	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683
1.341350182	1.970091638	2.429528421	2.623511063	2.669827304	2.623797397	2.044695079	1.923956328	1.002475683	1.00326321	1.023871083	1.112764419	2.174946128	1.559809257	1.283470328	1.093318137	1.055894496	1.002475683	1.002475683	1.002475683	1.006753014	1.127392039	1.002503498	1.128720767	1.06978569	1.023210759	1.00465272	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.063808523	1.039639956	1.033748845	1.026947922	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683
1.081731053	1.368970641	1.86641657	2.368025615	2.623797397	2.669827304	2.577930981	2.52869096	1.002475683	1.002475683	1.011929746	1.101937864	2.230316361	1.943298478	1.638534118	1.288901831	1.233189351	1.002475683	1.002475683	1.002475683	1.004983087	1.083245266	1.006322956	1.296883707	1.187261237	1.072250003	1.010877712	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.238665605	1.169010416	1.129390606	1.110097692	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.00343132	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683
1.012414633	1.058551348	1.166742502	1.392010813	2.044695079	2.577930981	2.669827304	2.645870628	1.002475683	1.002475683	1.008333822	1.097039646	1.866145731	1.868737816	1.71920184	1.514006007	1.587824544	1.002475683	1.002475683	1.002475683	1.004155767	1.039806436	1.026255148	1.2877016	1.223628604	1.114483044	1.014199765	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.539851584	1.526690233	1.392151523	1.35363647	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.006939949	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683
1.012477387	1.052022518	1.126554713	1.29735453	1.923956328	2.52869096	2.645870628	2.669827304	1.002475683	1.002475683	1.01127167	1.11615356	1.768425981	1.877126639	1.785135844	1.615304111	1.59351771	1.002475683	1.002475683	1.002475683	1.003393175	1.024493322	1.024401848	1.28315429	1.233110489	1.133979521	1.016130233	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.364338085	1.402043167	1.416021897	1.396153803	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.005831498	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683
1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	2.669827304	1.043252231	1.019863197	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	2.538524111	1.469268582	1.700582427	1.002475683	1.002475683	1.015089223	1.002475683	1.002475683	1.002475683	1.002475683	2.539908276	1.221150258	1.437091956	1.452803748	1.671747416	1.789745214	2.05026117	2.100740913	2.298879244	2.502310024	1.311903453	1.242089377	1.002475683	1.002475683	1.002475683	1.002475683	1.598682096	1.357313819	1.375614796	1.527008068	1.522031959	1.163082746	1.60322925	1.157238053	1.358591594	1.176111374	1.31536201	1.105099245	1.026860145	1.008069286	1.005966539	1.130909549	1.208315955	1.180011721	1.346253649	1.130624664	1.10895722	1.005590556	1.331377201	1.191243854	1.205249437	1.106938357	1.141689317	1.137361154	1.250437997	1.477863378	1.210416311	2.421503436	1.302836359	1.699184086	1.248582528	1.048477493	1.192887716	1.619205476	2.13298532	1.114553141	1.05277234	1.029136217	1.02406413	1.035351716	1.337240558	1.149189825	1.03669091	1.005504307	1.011774371	1.031174664	1.021011065	1.127444097	1.17889598	1.184459888	1.016923253	1.002475683	1.002475683	1.083006469
1.018798507	1.014807841	1.010351412	1.00593246	1.00326321	1.002475683	1.002475683	1.002475683	1.043252231	2.669827304	1.482491945	1.020177449	1.002475683	1.002475683	1.002475683	1.002475683	1.002475683	1.01915787	1.019942585	1.030961731	1.002475683	1.002475683	1.011346094	1.002475683	1.002475683	1.002475683	1.002475683	1.014482229	1.025014484	1.01365396	1.015800956	1.01898646	1.023680844	1.036643564	1.031230579	1.037313221	1.051728347	1.191010859	1.049960997	1.002475683	1.002475683	1.002475683	1.002475683	1.005114764	1.009234574	1.007761396	1.010741	1.076231512	1.077096296	1.04042476	1.006869636	1.011685076	1.007902994	1.012518771	1.022837363	1.015000632	1.008319336	1.005702785	1.015386583	1.016452987	1.020298199	1.022713675	1.01885117	1.02453923	1.009577186	1.046842454	1.019858227	1.025031858	1.030921474	1.036116334	1.026595147	1.039105353	1.053092547	1.033035711	1.077838852	1.065643858	1.069185917	1.037900659	1.009176072	1.015789957	1.030579395	1.091859922	1.002906133	1.002475683	1.003100502	1.002475683	1.002878872	1.023553428	1.006025804	1.00290926	1.002475683	1.003049141	1.013517993	1.013984391	1.017117825	1.015011661	1.013473161	1.002475683	1.002475683	1.002475683	1.007171453
